neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_capped,log_price_capped,euclid_distance_manhattan
Queens,Flushing,0.5170123913192316,2.635897435897288,Private room,63,-0.5,0.7391304347826086,0.6939890710382514,4,1.330396475770925,63.0,4.143134726391533,0.1373985753201188
Brooklyn,Park Slope,-0.6930923529815017,-0.4568376068374232,Private room,125,0.5,0.08695652173913043,0.06557377049180327,1,0.5947136563876652,125.0,4.8283137373023015,0.11891964724132012
Brooklyn,Bushwick,-0.27822276990492195,0.570512820512877,Private room,70,-0.5,-0.17391304347826086,0.15300546448087432,1,-0.02643171806167401,70.0,4.248495242049359,0.09575054934568288
Queens,Woodside,0.27877045252272686,0.9600427350428093,Private room,51,0.0,1.434782608695652,1.6010928961748632,3,0.44493392070484583,51.0,3.9318256327243257,0.07313180703360019
Brooklyn,Crown Heights,-0.7040460053399349,0.1912393162392692,Entire home/apt,115,0.0,1.2608695652173914,2.0273224043715845,4,0.8986784140969163,115.0,4.74493212836325,0.12084987877527634
Bronx,Parkchester,1.5540494283562543,2.005982905982679,Private room,55,-0.5,1.173913043478261,1.2240437158469946,1,1.2687224669603525,55.0,4.007333185232471,0.11413032243885558
Manhattan,Nolita,-0.014102827411516732,-0.8824786324783865,Entire home/apt,250,0.25,0.4782608695652174,0.5245901639344261,1,-0.19823788546255505,250.0,5.521460917862246,0.07533970135326991
Manhattan,West Village,0.16115561032380282,-1.0136752136749982,Entire home/apt,188,6.75,-0.21739130434782608,,65,1.2378854625550662,188.0,5.236441962829949,0.06701265104441334
Queens,Elmhurst,0.14267132196887392,1.708974358974322,Private room,149,-0.25,0.0,-0.1420765027322404,6,1.2995594713656389,149.0,5.003946305945459,0.1073286359738129
Brooklyn,East Flatbush,-0.9904840145136817,0.8410256410256021,Entire home/apt,55,-0.5,1.434782608695652,1.4808743169398906,3,1.171806167400881,55.0,4.007333185232471,0.14883491021934184
Manhattan,Battery Park City,-0.07941397959883492,-1.2696581196580567,Private room,100,-0.5,0.0,-0.14754098360655735,1,-0.19823788546255505,100.0,4.605170185988092,0.08827552605338077
Brooklyn,Fort Greene,-0.46594098719795435,-0.5175213675213097,Entire home/apt,170,-0.25,0.5652173913043478,0.5027322404371584,1,-0.19823788546255505,170.0,5.135798437050262,0.10274211697254473
Manhattan,East Harlem,0.9948654754569967,0.18910256410275,Private room,85,-0.5,0.043478260869565216,-0.09289617486338794,1,-0.19823788546255505,85.0,4.442651256490317,0.02014991811397641
Manhattan,Upper West Side,0.956116930238908,-0.4337606837604651,Entire home/apt,295,-0.25,0.8260869565217391,0.8524590163934425,1,0.11013215859030837,295.0,5.68697535633982,0.00979837741669758
Manhattan,Chinatown,-0.09817210926271493,-0.8871794871792147,Entire home/apt,125,6.75,1.4782608695652173,1.6666666666666665,1,-0.05726872246696035,125.0,4.8283137373023015,0.08107253665699686
Brooklyn,Fort Greene,-0.4788115287191425,-0.42094017094013525,Private room,52,0.25,-0.043478260869565216,-0.19672131147540983,1,1.251101321585903,52.0,3.9512437185814275,0.10318238318627829
Manhattan,Hell's Kitchen,0.4990757855822049,-0.719871794871572,Entire home/apt,151,0.75,0.7391304347826086,0.7540983606557378,2,0.048458149779735685,151.0,5.017279836814924,0.038886466797593534
Manhattan,East Harlem,1.006229889778905,0.13611111111118282,Private room,90,0.25,0.17391304347826086,0.05464480874316938,1,-0.14096916299559473,90.0,4.499809670330265,0.017996535777748453
Manhattan,Hell's Kitchen,0.4406106661189561,-0.8867521367520322,Private room,55,1.0,0.0,-0.1420765027322404,47,1.3083700440528634,55.0,4.007333185232471,0.04709812841292837
Manhattan,Hell's Kitchen,0.4250017115081597,-0.8722222222220619,Private room,55,1.0,-0.17391304347826086,-0.03825136612021855,47,1.3876651982378854,55.0,4.007333185232471,0.04753294120923382
Queens,Flushing,0.4180187581296634,2.8963675213674316,Entire home/apt,450,0.0,-0.21739130434782608,,1,-0.19823788546255505,450.0,6.1092475827643655,0.15093883430051835
Bronx,Kingsbridge,2.2094886013555692,1.2619658119657373,Private room,50,-0.5,-0.17391304347826086,-0.2786885245901639,1,0.07048458149779736,50.0,3.912023005428146,0.11670242242558147
Queens,Jackson Heights,0.3750256726226868,1.5711538461538024,Private room,89,0.25,-0.13043478260869565,-0.21311475409836061,2,0.5726872246696035,89.0,4.48863636973214,0.09343961954117246
Brooklyn,Clinton Hill,-0.3881700554529233,-0.12735042735045202,Private room,90,6.75,-0.17391304347826086,-0.26775956284153,6,1.039647577092511,90.0,4.499809670330265,0.09628723383709818
Queens,Belle Harbor,-2.028753337441033,2.2664529914528226,Entire home/apt,200,-0.5,1.173913043478261,1.256830601092896,2,1.2290748898678414,200.0,5.298317366548036,0.24553869043390514
Brooklyn,Williamsburg,-0.08543848839605098,0.21452991452997033,Private room,165,0.0,-0.21739130434782608,,1,0.19383259911894274,165.0,5.10594547390058,0.07691193730494714
Brooklyn,Vinegar Hill,-0.3229958239201293,-0.5876068376065489,Private room,116,0.0,-0.13043478260869565,-0.21857923497267756,3,-0.1277533039647577,116.0,4.7535901911063645,0.09293918549245317
Manhattan,Chelsea,0.30752378996366253,-1.0739316239313987,Entire home/apt,150,-0.25,0.08695652173913043,0.05464480874316938,1,-0.18502202643171806,150.0,5.0106352940962555,0.060180828342593
Brooklyn,Cobble Hill,-0.5190662011365108,-0.8495726495725899,Private room,80,1.0,2.130434782608696,2.3278688524590168,2,1.171806167400881,80.0,4.382026634673881,0.10964823482391756
Manhattan,Upper East Side,0.7440268364482548,0.18846153846152094,Private room,70,1.0,-0.17391304347826086,-0.3333333333333333,2,-0.05286343612334802,70.0,4.248495242049359,0.02373038769172561
Brooklyn,Bedford-Stuyvesant,-0.5087971520504068,0.6918803418803464,Private room,65,-0.5,2.217391304347826,2.4863387978142075,2,0.01762114537444934,65.0,4.174387269895637,0.11347928665619483
Brooklyn,Dyker Heights,-1.4157595673307926,-1.0869658119654717,Entire home/apt,170,0.25,0.30434782608695654,0.24590163934426226,1,1.158590308370044,170.0,5.135798437050262,0.17586675069494911
Brooklyn,Crown Heights,-0.647634695693868,0.30128205128200264,Entire home/apt,689,-0.25,0.5652173913043478,0.4863387978142077,1,1.2995594713656389,689.0,6.535241271013659,0.11776311179651638
Brooklyn,Brighton Beach,-1.9916478400767483,-0.10299145299133945,Entire home/apt,99,-0.25,-0.13043478260869565,-0.2896174863387978,1,-0.19823788546255505,99.0,4.59511985013459,0.21336131444101775
Manhattan,East Village,0.08803998083103778,-0.6425213675211959,Entire home/apt,120,-0.25,-0.21739130434782608,,1,-0.02643171806167401,120.0,4.787491742782046,0.06437034798725727
Manhattan,Greenwich Village,0.09762442664471543,-0.9662393162392312,Private room,111,0.0,0.08695652173913043,-0.04918032786885244,1,-0.19823788546255505,111.0,4.709530201312334,0.06981558708484033
Brooklyn,Bedford-Stuyvesant,-0.5174231532827069,0.02799145299152923,Private room,43,0.25,0.21739130434782608,0.1639344262295082,1,-0.19823788546255505,43.0,3.7612001156935624,0.10629182706115996
Queens,Jamaica Estates,-0.05216676935717895,3.608760683760427,Entire home/apt,275,-0.5,-0.21739130434782608,,2,1.251101321585903,275.0,5.616771097666572,0.1933572261385582
Brooklyn,Williamsburg,-0.1041966180598337,0.18867521367526396,Private room,125,-0.25,-0.08695652173913043,-0.24590163934426226,1,0.039647577092511016,125.0,4.8283137373023015,0.07791980813630943
Brooklyn,Brooklyn Heights,-0.40911891558850944,-0.82927350427338,Entire home/apt,200,0.0,-0.043478260869565216,-0.1912568306010929,1,-0.19823788546255505,200.0,5.298317366548036,0.10166071020803044
Brooklyn,Bushwick,-0.19538577394405235,0.7446581196581706,Private room,100,0.0,1.0434782608695652,1.3497267759562839,3,-0.06167400881057269,100.0,4.605170185988092,0.09388547118697155
Brooklyn,Bushwick,-0.21318545902655486,0.7320512820512801,Private room,63,0.0,0.0,-0.087431693989071,3,-0.19823788546255505,63.0,4.143134726391533,0.09474277281143682
Manhattan,East Harlem,0.9024440336824494,0.07799145299160515,Private room,150,-0.5,0.0,-0.13114754098360654,1,0.16740088105726872,150.0,5.0106352940962555,0.014486466097703219
Manhattan,Harlem,1.4350653796124775,0.37542735042744807,Private room,60,6.75,0.0,-0.13661202185792348,2,-0.19823788546255505,60.0,4.0943445622221,0.04656198556762181
Brooklyn,Bay Ridge,-1.2268090641474314,-1.6066239316236044,Entire home/apt,100,-0.25,0.13043478260869565,0.021857923497267777,1,0.004405286343612335,100.0,4.605170185988092,0.1701138642204127
Brooklyn,Bushwick,-0.5018141986719105,0.8583333333333207,Private room,39,7.0,-0.17391304347826086,-0.3333333333333333,1,-0.04405286343612335,39.0,3.6635616461296463,0.11620135670464025
Manhattan,Washington Heights,1.765044156911103,0.3991452991453316,Private room,90,-0.25,0.8260869565217391,0.912568306010929,1,0.32599118942731276,90.0,4.499809670330265,0.06779203640546252
Brooklyn,Prospect-Lefferts Gardens,-0.8280961182995503,-0.00619658119642191,Entire home/apt,195,0.0,1.2173913043478262,1.3551912568306013,1,0.8634361233480177,195.0,5.272999558563747,0.12872243938024436
Manhattan,Kips Bay,0.26056000547674907,-0.4952991452990201,Entire home/apt,142,6.75,-0.17391304347826086,-0.3333333333333333,91,1.4052863436123348,142.0,4.955827057601261,0.05035836573996983
Brooklyn,Bedford-Stuyvesant,-0.6210720887246384,0.6920940170940895,Private room,55,-0.25,0.5652173913043478,0.5519125683060109,1,1.1674008810572687,55.0,4.007333185232471,0.12110872140353714
Manhattan,Upper West Side,0.8461696446909066,-0.37521367521340143,Entire home/apt,142,6.75,-0.08695652173913043,-0.21857923497267756,91,0.7400881057268722,142.0,4.955827057601261,0.00911936949574881
Brooklyn,Williamsburg,-0.19757650441575844,0.20042735042748602,Entire home/apt,150,0.25,0.17391304347826086,0.092896174863388,1,-0.19823788546255505,150.0,5.0106352940962555,0.08466800222043841
Brooklyn,Williamsburg,-0.21715615800649174,0.309401709401808,Private room,65,6.0,-0.043478260869565216,-0.1530054644808743,2,0.4801762114537445,65.0,4.174387269895637,0.0873892356071383
Queens,Woodside,0.352159923324443,1.1126068376067386,Private room,86,-0.5,0.30434782608695654,0.30601092896174864,1,-0.19823788546255505,86.0,4.454347296253507,0.07558927437142444
Brooklyn,Fort Greene,-0.38611624563574143,-0.3532051282048547,Entire home/apt,200,1.0,-0.17391304347826086,-0.33879781420765026,3,0.5198237885462555,200.0,5.298317366548036,0.096196220299971
Brooklyn,Williamsburg,-0.146368179639957,0.06367521367537783,Private room,65,0.25,-0.13043478260869565,-0.2896174863387978,1,-0.19823788546255505,65.0,4.174387269895637,0.07969464348373821
Manhattan,West Village,0.19908263161494086,-0.9895299145296287,Entire home/apt,400,0.5,-0.17391304347826086,-0.32786885245901637,1,-0.19823788546255505,400.0,5.991464547107982,0.06407900124065806
Brooklyn,Bedford-Stuyvesant,-0.39008694461567833,0.0017094017096404776,Private room,55,-0.25,0.34782608695652173,0.2568306010928961,34,1.2555066079295154,55.0,4.007333185232471,0.09691253892041264
Manhattan,Kips Bay,0.24590949544733012,-0.5480769230768442,Entire home/apt,150,-0.25,-0.21739130434782608,,1,-0.19823788546255505,150.0,5.0106352940962555,0.05205019884688763
Manhattan,East Harlem,1.084137742178363,0.4243589743591126,Entire home/apt,175,0.0,0.9565217391304348,0.989071038251366,2,0.3656387665198238,175.0,5.1647859739235145,0.03261248993866846
Manhattan,Kips Bay,0.2309851441089601,-0.6051282051280105,Entire home/apt,150,3.0,-0.17391304347826086,-0.33879781420765026,1,-0.1762114537444934,150.0,5.0106352940962555,0.05390746330518805
Brooklyn,Bushwick,-0.25686314780586056,0.7846153846153613,Private room,59,0.5,0.13043478260869565,0.010928961748633888,1,0.5814977973568282,59.0,4.07753744390572,0.09872031857727577
Manhattan,Midtown,0.4180187581296634,-0.34893162393151267,Entire home/apt,339,0.0,0.08695652173913043,0.010928961748633888,12,-0.19823788546255505,339.0,5.82600010738045,0.03771111904995645
Staten Island,Tompkinsville,-1.2494009721367243,-2.927136752136405,Private room,100,-0.25,-0.17391304347826086,-0.32786885245901637,1,-0.19823788546255505,100.0,4.605170185988092,0.203100722056821
Manhattan,Midtown,0.39816526322997897,-0.38076923076920155,Entire home/apt,339,0.0,-0.043478260869565216,-0.16939890710382513,12,-0.19823788546255505,339.0,5.82600010738045,0.03938704990221963
Manhattan,Chelsea,0.40350516875467135,-0.9720085470084707,Entire home/apt,350,0.0,-0.21739130434782608,,1,-0.19823788546255505,350.0,5.857933154483459,0.051772298577530136
Manhattan,Upper East Side,0.7953720818785804,-0.025427350427220337,Private room,105,-0.5,-0.08695652173913043,-0.24043715846994532,1,0.19823788546255505,105.0,4.653960350157523,0.013612615472415837
Manhattan,Hell's Kitchen,0.5367289655643919,-0.7386752136751881,Entire home/apt,195,-0.25,2.0869565217391304,2.2622950819672134,1,0.46255506607929514,195.0,5.272999558563747,0.03726129359000897
Manhattan,Harlem,1.0956390771547957,-0.018162393162387,Private room,79,-0.5,0.13043478260869565,0.016393442622950834,1,-0.19823788546255505,79.0,4.3694478524670215,0.015686287004890123
Brooklyn,Bushwick,-0.3607859245567432,0.6903846153847526,Private room,55,-0.5,2.5652173913043477,2.8142076502732243,3,0.4581497797356828,55.0,4.007333185232471,0.10353119964532216
Brooklyn,Williamsburg,-0.08023550352578551,0.0444444444445794,Entire home/apt,200,-0.25,-0.17391304347826086,-0.3060109289617486,1,-0.07929515418502203,200.0,5.298317366548036,0.07478185943128411
Manhattan,Hell's Kitchen,0.49264051482161086,-0.8017094017093368,Entire home/apt,159,-0.25,-0.08695652173913043,-0.2240437158469945,1,-0.19823788546255505,159.0,5.0689042022202315,0.041624051941164884
Brooklyn,Crown Heights,-0.6566714588896434,0.2942307692309123,Private room,82,-0.25,0.6956521739130435,0.6666666666666666,1,0.5726872246696035,82.0,4.406719247264253,0.11833967551079416
Queens,Forest Hills,0.15896487985209673,2.167307692307643,Entire home/apt,65,-0.25,2.347826086956522,2.6120218579234975,2,0.36123348017621143,65.0,4.174387269895637,0.12543900390229207
Queens,Elmhurst,0.21441774491678617,1.6995726495726657,Private room,59,6.5,-0.21739130434782608,,7,-0.01762114537444934,59.0,4.07753744390572,0.10423880323564548
Brooklyn,East Flatbush,-0.991305538440535,0.8029914529914912,Private room,75,-0.5,-0.13043478260869565,-0.2786885245901639,3,0.3524229074889868,75.0,4.31748811353631,0.14830230106103975
Brooklyn,Greenpoint,0.14362976655025142,-0.07243589743580497,Entire home/apt,136,-0.25,0.34782608695652173,0.3278688524590164,1,-0.18502202643171806,136.0,4.912654885736052,0.05779542628962895
Brooklyn,East Flatbush,-0.9758335044842628,0.8326923076923574,Private room,65,-0.5,-0.043478260869565216,-0.180327868852459,3,0.3524229074889868,65.0,4.174387269895637,0.14769607476165492
Manhattan,East Harlem,1.0307386869309527,0.2771367521369367,Private room,49,0.5,0.391304347826087,0.35519125683060115,6,-0.14537444933920704,49.0,3.8918202981106265,0.024827283379378635
Manhattan,Greenwich Village,0.17388923119046676,-0.8788461538459699,Entire home/apt,300,0.25,0.0,-0.13114754098360654,1,-0.19823788546255505,300.0,5.703782474656201,0.06295705520432679
Brooklyn,Carroll Gardens,-0.5478195385774465,-0.781410256410127,Entire home/apt,160,0.25,-0.13043478260869565,-0.26775956284153,1,-0.18061674008810572,160.0,5.075173815233827,0.11088754889526786
Manhattan,Lower East Side,-0.06750188265902428,-0.7027777777775964,Entire home/apt,150,1.0,0.13043478260869565,0.038251366120218615,1,1.079295154185022,150.0,5.0106352940962555,0.07605599844851256
Brooklyn,Midwood,-1.5153008831383603,-0.07905982905971291,Shared room,32,1.0,-0.21739130434782608,,4,-0.10572687224669604,32.0,3.4657359027997265,0.17862760201044292
Brooklyn,Bedford-Stuyvesant,-0.41938796467451617,0.005769230769239528,Shared room,36,-0.5,0.17391304347826086,0.05464480874316938,34,1.4096916299559472,36.0,3.58351893845611,0.09906040026165706
Queens,Sunnyside,0.2582323543506161,0.6871794871795184,Entire home/apt,79,-0.25,0.043478260869565216,-0.09836065573770487,2,-0.19823788546255505,79.0,4.3694478524670215,0.06507625142860907
Manhattan,Gramercy,0.22181146025875773,-0.6557692307690118,Private room,129,-0.5,1.3043478260869565,1.4098360655737705,3,1.4096916299559472,129.0,4.859812404361672,0.05535182743144197
Brooklyn,South Slope,-0.8561648524680596,-0.647008547008281,Entire home/apt,159,-0.5,0.2608695652173913,0.18032786885245905,5,0.9559471365638766,159.0,5.0689042022202315,0.13181087739636685
Manhattan,Harlem,1.287191072773338,0.28888888888885517,Entire home/apt,100,0.5,0.21739130434782608,0.10928961748633884,1,0.5814977973568282,100.0,4.605170185988092,0.03567925167375901
Manhattan,Chelsea,0.3565413842677579,-0.8910256410253744,Entire home/apt,93,25.5,-0.17391304347826086,-0.3169398907103825,19,1.2643171806167401,93.0,4.532599493153256,0.05201873220293248
Manhattan,Upper West Side,1.0074621756692337,-0.37713675213648123,Entire home/apt,220,0.75,-0.21739130434782608,,1,-0.19823788546255505,220.0,5.393627546352362,0.00901893563565168
Manhattan,Harlem,1.2936263435339321,0.3141025641026361,Entire home/apt,86,0.25,-0.08695652173913043,-0.24043715846994532,1,-0.19823788546255505,86.0,4.454347296253507,0.036829657885998124
Manhattan,Inwood,1.8937495721229844,0.6036324786324166,Private room,60,-0.5,0.9130434782608695,0.896174863387978,1,1.4096916299559472,60.0,4.0943445622221,0.08054018686344758
Brooklyn,Greenpoint,0.1432190045867761,-0.0014957264955938107,Private room,105,0.25,-0.21739130434782608,,1,-0.16299559471365638,105.0,4.653960350157523,0.058338488153192744
Queens,Rosedale,-0.8569863763949129,4.716452991452595,Private room,60,-0.5,0.043478260869565216,-0.07650273224043716,3,0.5374449339207048,60.0,4.0943445622221,0.2656524829546973
Manhattan,Lower East Side,-0.058602040117773015,-0.6378205128203678,Entire home/apt,185,0.0,0.21739130434782608,0.13661202185792348,1,-0.19823788546255505,185.0,5.220355825078324,0.07459724927904599
Queens,Flushing,0.4218525364550761,2.644658119658019,Private room,75,-0.5,2.608695652173913,2.945355191256831,1,0.41409691629955947,75.0,4.31748811353631,0.1394797852737062
Manhattan,Washington Heights,1.7744916820702565,0.6096153846153992,Entire home/apt,95,-0.5,1.608695652173913,1.7923497267759563,1,-0.1894273127753304,95.0,4.553876891600541,0.07318842804705714
Brooklyn,Bedford-Stuyvesant,-0.42856164852471856,0.15149572649582155,Private room,42,-0.25,1.2608695652173914,1.4043715846994536,1,-0.15859030837004406,42.0,3.7376696182833684,0.10070558276480818
Brooklyn,Greenpoint,0.15485726021763566,-0.05769230769209163,Private room,120,0.5,0.13043478260869565,0.038251366120218615,2,0.5903083700440529,120.0,4.787491742782046,0.05707486487062683
Queens,Forest Hills,-0.06243581844328299,2.34871794871777,Private room,120,-0.25,-0.21739130434782608,,1,-0.04405286343612335,120.0,4.787491742782046,0.14067857441699602
Brooklyn,Sunset Park,-1.118915588416612,-1.3523504273501863,Entire home/apt,120,0.0,-0.21739130434782608,,1,-0.19823788546255505,120.0,4.787491742782046,0.1585145671539407
Brooklyn,Bedford-Stuyvesant,-0.4560827000753256,0.6081196581198054,Private room,37,6.75,-0.21739130434782608,,5,0.7444933920704846,37.0,3.6109179126442243,0.10845075287889627
Manhattan,Harlem,1.2122954747723422,0.07905982906001657,Entire home/apt,350,0.0,-0.13043478260869565,-0.2896174863387978,1,-0.19823788546255505,350.0,5.857933154483459,0.02523819526035542
Queens,Douglaston,0.5823235435065498,4.472008547008319,Entire home/apt,125,0.0,0.4782608695652174,0.43169398907103823,1,0.3436123348017621,125.0,4.8283137373023015,0.2214488295295313
Brooklyn,Windsor Terrace,-0.888615047579981,-0.5260683760682976,Entire home/apt,165,0.0,2.1739130434782608,2.398907103825137,1,-0.03524229074889868,165.0,5.10594547390058,0.13344694264013704
Manhattan,Upper West Side,0.9298281645786295,-0.3683760683760541,Private room,230,0.0,0.391304347826087,0.30601092896174864,1,-0.19823788546255505,230.0,5.438079308923196,0.006530620184956291
Manhattan,East Harlem,0.8545218046142556,0.1440170940172452,Entire home/apt,200,4.25,-0.17391304347826086,-0.3442622950819672,1,1.303964757709251,200.0,5.298317366548036,0.018269389699709666
Manhattan,Midtown,0.3238173478468854,-0.6260683760681457,Entire home/apt,250,0.5,2.347826086956522,2.7868852459016393,1,0.05726872246696035,250.0,5.521460917862246,0.04792261470329245
Brooklyn,Williamsburg,-0.2248237146574144,-0.22649572649563177,Entire home/apt,290,0.25,0.30434782608695654,0.2896174863387978,1,0.31718061674008813,290.0,5.66988092298052,0.08424007181858406
Queens,Flushing,0.49729581707397413,2.9055555555553445,Private room,80,-0.5,0.6956521739130435,0.6448087431693988,9,1.39647577092511,80.0,4.382026634673881,0.15003401647625733
Brooklyn,Borough Park,-1.1311015266653737,-0.8799145299143813,Shared room,25,0.0,0.13043478260869565,0.027322404371584723,4,0.1894273127753304,25.0,3.2188758248682006,0.15348487156720209
Brooklyn,Gravesend,-1.6771410967345894,-0.6942307692306087,Shared room,35,0.0,-0.13043478260869565,-0.21857923497267756,4,0.022026431718061675,35.0,3.5553480614894135,0.19155225005204643
Queens,Jamaica Estates,-0.12021633463410542,3.5435897435894557,Entire home/apt,150,-0.5,0.6521739130434783,0.6557377049180327,2,0.44933920704845814,150.0,5.0106352940962555,0.19245119511189573
Brooklyn,Williamsburg,-0.13870062298903432,0.2371794871794424,Entire home/apt,180,0.0,0.7391304347826086,0.6885245901639344,1,0.23348017621145375,180.0,5.19295685089021,0.08094367547869119
Manhattan,Upper East Side,0.8474019305812353,0.07863247863253053,Entire home/apt,150,0.25,0.08695652173913043,-0.016393442622950834,1,-0.19823788546255505,150.0,5.0106352940962555,0.015563964790494508
Manhattan,Upper East Side,0.740056137468318,0.05555555555557243,Entire home/apt,95,0.25,-0.08695652173913043,-0.24590163934426226,2,-0.19823788546255505,95.0,4.553876891600541,0.019151214060726236
Manhattan,Harlem,1.4534127473129794,0.3856837606837727,Private room,120,0.0,0.7391304347826086,0.7540983606557378,1,-0.15418502202643172,120.0,4.787491742782046,0.04792000104340198
Manhattan,Gramercy,0.20442253713973052,-0.6935897435896833,Entire home/apt,400,0.25,-0.13043478260869565,-0.2568306010928961,1,-0.19823788546255505,400.0,5.991464547107982,0.057187538852448226
Manhattan,SoHo,-0.03395632231129843,-1.017307692307415,Entire home/apt,1100,0.0,0.0,-0.10928961748633877,1,0.5947136563876652,799.0,6.683360945766275,0.07939584371993694
Brooklyn,Bushwick,-0.36859040186219,0.5692307692307225,Entire home/apt,160,0.5,-0.21739130434782608,,1,-0.19823788546255505,160.0,5.075173815233827,0.10183658527267843
Brooklyn,Bedford-Stuyvesant,-0.3924145957418113,0.09081196581193499,Entire home/apt,60,0.25,-0.17391304347826086,-0.3224043715846994,1,-0.19823788546255505,60.0,4.0943445622221,0.09763294525926981
Queens,Arverne,-1.8433627712741336,3.3235042735039886,Entire home/apt,130,-0.25,-0.21739130434782608,,1,0.748898678414097,130.0,4.867534450455582,0.26196386201153116
Brooklyn,Bedford-Stuyvesant,-0.5690422400219837,0.2521367521368988,Entire home/apt,150,0.25,0.08695652173913043,-0.03825136612021855,1,-0.19823788546255505,150.0,5.0106352940962555,0.11167221901619134
Brooklyn,Prospect-Lefferts Gardens,-0.919696036147147,0.2600427350426575,Private room,49,-0.25,0.17391304347826086,0.06010928961748633,4,0.3832599118942731,49.0,3.8918202981106265,0.13691528220034427
Queens,Astoria,0.6276442801396593,0.5662393162392313,Entire home/apt,120,-0.5,0.0,-0.10928961748633877,3,-0.19823788546255505,120.0,4.787491742782046,0.043216946907423226
Manhattan,Battery Park City,-0.12925309782988087,-1.3224358974355772,Entire home/apt,3750,-0.5,-0.21739130434782608,,1,1.4096916299559472,799.0,6.683360945766275,0.09267416036846853
Brooklyn,Bedford-Stuyvesant,-0.6084753885124013,0.8596153846154752,Entire home/apt,100,-0.5,0.0,-0.04918032786885244,2,-0.19823788546255505,100.0,4.605170185988092,0.1232768883448942
Brooklyn,Bedford-Stuyvesant,-0.4392414595742006,0.37008547008539094,Entire home/apt,139,-0.5,0.21739130434782608,0.12021857923497266,9,-0.11013215859030837,139.0,4.9344739331306915,0.10375784741405773
Manhattan,Upper West Side,0.7764770315601762,-0.629059829059637,Entire home/apt,135,-0.5,-0.21739130434782608,,2,0.21145374449339208,135.0,4.90527477843843,0.021777166941552253
Brooklyn,Bushwick,-0.34777846238112814,0.43974358974375133,Private room,59,-0.25,0.9130434782608695,0.912568306010929,1,-0.19823788546255505,59.0,4.07753744390572,0.09833123867825695
Queens,Elmhurst,0.1486958307659927,1.7867521367521841,Private room,60,-0.25,0.2608695652173913,0.18032786885245905,2,1.2026431718061674,60.0,4.0943445622221,0.11019342312497736
Manhattan,Lower East Side,-0.020401177517683895,-0.7243589743589607,Entire home/apt,197,0.5,-0.17391304347826086,-0.3169398907103825,1,-0.14537444933920704,197.0,5.2832037287379885,0.07308660752833486
Manhattan,Harlem,1.3153967275963714,0.2818376068377648,Entire home/apt,112,0.25,0.17391304347826086,0.1748633879781421,1,0.19383259911894274,112.0,4.718498871295094,0.03700368224920161
Manhattan,East Village,0.09858287122609292,-0.5547008547007521,Entire home/apt,140,-0.25,0.6086956521739131,0.5683060109289617,1,-0.11894273127753303,140.0,4.941642422609304,0.06250877458405568
Queens,Ditmars Steinway,0.713082768535613,1.0707264957264682,Private room,125,-0.5,-0.21739130434782608,,1,1.4008810572687225,125.0,4.8283137373023015,0.06282372163442027
Manhattan,Upper West Side,0.8939549531046734,-0.26752136752123384,Entire home/apt,245,-0.25,1.2173913043478262,1.3224043715846994,2,0.9559471365638766,245.0,5.501258210544727,0.0031107876816045725
Brooklyn,Bedford-Stuyvesant,-0.5658930649689001,0.3425213675213477,Entire home/apt,175,0.25,0.043478260869565216,-0.07650273224043716,2,-0.19383259911894274,175.0,5.1647859739235145,0.11237771175815675
Brooklyn,Greenpoint,0.03806394194556493,0.21837606837613002,Entire home/apt,199,-0.25,0.391304347826087,0.30601092896174864,1,0.9030837004405287,199.0,5.293304824724492,0.06832471368399673
Brooklyn,Flatlands,-1.3051276785103647,0.30598290598283073,Entire home/apt,65,-0.25,4.0,4.453551912568305,2,-0.16740088105726872,65.0,4.174387269895637,0.16504896394706284
Queens,Arverne,-1.714383514753301,3.378205128204893,Entire home/apt,250,-0.5,-0.21739130434782608,,1,0.19823788546255505,250.0,5.521460917862246,0.2564320514288296
Bronx,Unionport,1.4601218593825245,2.267521367521234,Private room,60,-0.5,-0.21739130434782608,,1,0.9823788546255506,60.0,4.0943445622221,0.12311068718839352
Queens,Elmhurst,0.1254193195042736,1.7168803418803844,Entire home/apt,229,-0.25,1.391304347826087,1.562841530054645,1,-0.19823788546255505,229.0,5.43372200355424,0.10831860043409057
Manhattan,Harlem,1.3850893407271019,0.006196581196725561,Private room,70,1.0,1.9130434782608696,2.092896174863388,6,-0.1013215859030837,70.0,4.248495242049359,0.035107771219490394
Brooklyn,Bushwick,-0.39830218388450317,0.6617521367522979,Private room,88,1.0,0.6956521739130435,0.6502732240437158,1,0.039647577092511016,88.0,4.477336814478207,0.10549298791862985
Brooklyn,Bedford-Stuyvesant,-0.40651742315332806,0.3414529914529363,Private room,55,-0.25,1.565217391304348,1.6448087431693987,3,1.3788546255506609,55.0,4.007333185232471,0.10109676651604298
Brooklyn,Bedford-Stuyvesant,-0.42596015608963445,0.3241452991452177,Private room,55,-0.25,0.9565217391304348,0.9562841530054645,3,1.3259911894273129,55.0,4.007333185232471,0.1022590793035018
Brooklyn,Bedford-Stuyvesant,-0.42596015608963445,0.36260683760681456,Private room,55,-0.25,0.9565217391304348,0.9508196721311475,3,1.3480176211453745,55.0,4.007333185232471,0.10272938868697691
